   -2.275393     4.192501    -2.891068    -5.895380      1
   -0.469094    -6.869175    -1.273562    -4.643801      1
    0.984224     2.449431    -1.219040     7.068728      1
   -9.735860    11.737717    10.030863     2.635526      1
    1.959464     1.749681     1.201647    -3.524170      1
    2.886762     5.548812    -2.543185    -3.395142      1
   -4.006564    -3.219427     1.103900     7.768742      1
   -3.042500     2.304080     5.255897   -12.504075      1
    0.758729    -4.465998    -5.664768     3.111153      1
    0.835958    -9.674844     5.097173    -3.118143      1
   -1.302577    -3.906796     6.025121    -9.243445      1
   -4.682374    -5.329265    -6.775056    -3.306452      1
    4.942461    -5.025410     5.838251    12.664146      1
   -4.226916    -4.667847     3.307876     2.194063      1
   -3.550176    -2.556565    -0.584523     6.565735      1
    5.672585     0.295690    -0.938544    -6.455159      1
    1.702778    -9.724709     5.690662    -4.806980      1
   -3.791560     7.871236    -3.159989    -3.403191      1
    1.986967     0.061408    12.618769     6.472958      1
    1.448061    -6.067070     0.044292    -0.803450      1
   -1.370518     3.510237     2.541466    -8.539696      1
   -5.864243    10.734587    -1.957368     0.401413      1
    0.668453    -1.080492    -5.675183     3.874573      1
   -2.741506     0.885665     2.732949    -0.250728      1
   -1.074957    -2.006968    -0.510467     3.149975      1
   -0.283967     5.730896     7.255732    -2.897630      1
    4.060229    -1.420358     1.657509     5.245277      1
   -5.734180   -11.556950    -2.480691    -8.853699      1
   -4.960879     2.027103     1.108993     2.494679      1
  -11.175308    -6.408277     6.396769     9.413304      1
    2.702249     5.582801    -0.973494     8.370274      1
    7.863215    -1.854723     0.188703    -3.595532      1
    1.227609     7.236009     1.343270     2.733325      1
   -0.956788     4.112417     8.402122    -1.141134      1
   -3.685420   -11.329293    -5.643665    -1.844195      1
   -2.021338     1.576424    -7.047036    -4.325384      1
    0.998455    -0.006419     5.913842     4.679431      1
    2.197592    -0.265465     2.793992     4.676749      1
    0.573426    -0.180836    11.810557    -0.780282      1
   -1.278407     0.359285     3.622926     4.340385      1
    3.448903     3.602701    -2.112159    -3.466392      1
    3.958771    -4.158091     2.612212     1.971246      1
    3.735626     4.827798     9.633295    -2.753336      1
    2.586065    -2.608631     5.476337    11.525891      1
   -7.492762    -7.320528    13.322497    -2.143015      1
   -7.098983    -4.204920     2.436069     0.750440      1
    1.391262    -1.102656     4.011695    -4.350783      1
   -1.651379     3.108693    -6.536705     4.346412      1
   -0.109363     4.864916     4.802030     3.051143      1
    2.816309    10.022450     7.296433    -1.306732      1
  -13.831774     3.431028     0.604742     1.701301      1
    0.182952     1.924395    -0.104063    -2.488935      1
    1.725550    -1.406022     0.718614     8.597415      1
   -3.448571    -3.531508    -4.016384    -0.082602      1
    0.944703     0.716192     3.312061     2.303412      1
    1.370245    -0.094455     5.659266    -1.563876      1
    0.062654    -7.306132     8.662227    -1.866674      1
   -1.371677     2.028396     5.507809     1.184406      1
  -13.398667     2.052660     6.826012     7.507385      1
    1.386987    10.810739     0.375752     2.097580      1
    0.217892     6.880956    -0.379650    -5.222117      1
   -0.878867    -3.646497     2.314348    -0.284404      1
    4.960302     2.371876     5.788953     1.017561      1
   -1.901040    -2.395657    -0.019614     2.214037      1
   -1.952563    -4.117641    -5.364963     4.831312      1
   -4.805000    -2.314538    -3.261159    -0.684405      1
   -3.190358    -0.474236     0.835491     3.590439      1
  -11.213764     0.725369     2.568886     0.884896      1
   -1.825544     5.530637    -4.734554    -4.482657      1
    4.604945    -4.562951    -2.994402    -0.742757      1
    0.618153     0.963751    -4.183379    -4.779166      1
   10.525415     0.454309     5.569887     4.299447      1
   -0.448732    -8.950453     6.189955    -6.861036      1
   -2.883583     7.324455     2.799974    -0.052832      1
   -1.403856    10.850133     0.168134     9.052656      1
   -0.942936    -7.354525     2.054137     0.644072      1
   -6.952057     3.666390     2.619217    -1.742929      1
   -7.464722    -2.327928     4.396886    -0.188060      1
   -1.657948    -2.629743    -2.446576     7.165396      1
    0.684095    -4.167915   -11.770305    -2.814951      1
   -3.818553     4.959334    -1.435103     0.712066      1
    3.794845     9.293114     2.008734    -6.619344      1
    4.802204    -5.255422     2.013366     5.322712      1
   -1.340379    -2.253987     7.987947    10.803956      1
   -5.640678     5.991564     0.320130     2.660411      1
    0.226403    -5.813933    -3.047492     4.790343      1
  -16.853835   -11.524582    -8.373527     1.333991      1
   -0.117943     1.729941     3.633864     8.286124      1
   -0.227131     2.242255     5.546558    -0.198034      1
   -2.096468    -8.413220     0.577300    -1.205358      1
   -5.467733    -0.584286    -7.493889     0.409503      1
    3.306398     1.065362     5.147076    -0.946684      1
    0.421158     1.826989     7.192919    -1.044675      1
    2.949507   -11.850004    -7.137257    -0.328718      1
    3.857996    -0.731364    -4.534478    -0.746385      1
    3.725849    -9.819485     0.768284     1.517036      1
    1.456587    11.297076     2.191457     4.553392      1
   -0.417919     0.421909     8.983258     6.195465      1
   -0.645806    -1.053316     2.048519     7.400963      1
   -2.059445    -2.287234    -8.183725     2.769866      1
  -10.547318    -0.703018    -1.819479     0.755697      2
   -4.805123    -6.124419    -3.086807     4.259166      2
   -3.537480     2.828241    -5.260989    -9.546760      2
   -0.252236    -3.888480    -1.829991    -5.396072      2
   -7.402484    -3.120394     3.408397     7.441785      2
   -1.272081    -2.905211     5.017977    -2.857195      2
   -5.969576     0.419026    -7.238618     1.245140      2
  -10.787376     2.584940    -6.343614    -3.272015      2
    8.524865    -1.724835     7.807510    -0.416978      2
   -3.167617    -2.905976     5.101902     8.010730      2
   -1.710017     1.458461     1.315798    -7.114266      2
    0.587038     4.221394    -1.237529     6.697246      2
   -8.824673     3.518640     9.637887     4.053617      2
   -4.028697     6.845219     2.055870    -6.935530      2
    2.953766     0.772254     6.260096    -5.724923      2
   -1.709741    -3.115618    -5.450806     6.453127      2
  -10.610320     4.662142    -5.571213     4.833547      2
  -10.368980    -3.696348   -10.054414    -1.695774      2
    7.689280    -5.089092    -1.854026     2.383264      2
    2.709424     0.099544    -3.216219    -4.725176      2
   -1.116941    -8.577717     6.193031    -3.440127      2
   -5.146175     5.165123    -5.260735    -2.631579      2
   -3.488038     3.360319    -6.066906    -3.194192      2
   -5.475621    -2.843927   -12.354888    -0.565125      2
   -1.763931    -2.338652    -5.958548     3.601515      2
   -8.272987    -3.895124     2.855442    -6.925984      2
    0.640140    -7.984336     0.882732     4.931938      2
   -4.169461   -10.897376     0.605542    -0.059528      2
    9.100137    -8.780555    -4.435930    -2.599673      2
    7.548004    -4.253633     5.127607    -7.912019      2
    1.721307    -0.877070    -4.286205    -1.917466      2
   -1.691747    -0.732363     7.845106     1.429111      2
   -2.767638    -5.334037    -3.658156    -5.995293      2
   -5.801384    -6.244601   -12.263785    -4.813073      2
   -5.346970    -0.721651    -3.724378     0.967037      2
   -5.227539    -3.614582    -1.422022     0.993344      2
   -6.906878     5.677734    -5.453957    -3.126305      2
    2.804929    -3.568520    -1.333112    -6.943399      2
    2.684635    -5.074656     0.457066    -1.849292      2
    1.227825     1.794057     5.783231    -9.830402      2
   -9.380289     2.123250    -4.597850     4.645939      2
  -10.262324     2.107096    -2.510826     6.107617      2
   -2.339349    -8.120440    -4.298720    -1.866817      2
   -1.555929     2.570627     0.960451    -7.159397      2
   -0.786342     4.695363    -7.232583    -4.990188      2
   -2.874896     2.089382    -5.016318    -3.329029      2
   -0.704086    -3.863643     5.485887     5.805641      2
   -2.100395     3.189428     6.980460     2.170525      2
    1.954601    -1.458376    -8.908314    -9.361547      2
   -0.827665    -1.034823     3.001624     9.836699      2
   -6.075739     1.565131    -1.162407     0.120509      2
   -8.819147    -0.785623     2.960342    -0.123669      2
   -3.125716    -1.300350    -3.487481    -8.516809      2
    2.308461     0.553015     5.758908    15.762546      2
   -3.254808    -2.360177    -0.642111    -7.267271      2
    5.427703    -2.249583   -10.082648     2.750332      2
   -3.212907    -2.812839    -5.637216    -6.884465      2
    0.837176    12.396481    -4.572220     2.640368      2
   -4.249829     5.203897    -7.270947   -10.573372      2
   -7.523322    -9.314592     4.883088    -1.110936      2
   -5.174714     2.126108     4.009414    -2.481980      2
