-3.115958 -3.784014 -1.959579 4.791552 1
6.400897 -6.826072 -1.801712 -4.581637 1
6.326847 8.623613 12.860871 -2.765514 1
-3.400417 2.636585 1.463227 -6.619923 1
-0.548823 -3.415545 -4.279246 -4.223516 1
10.118655 0.602819 3.518777 3.171929 1
-11.128231 2.818182 -6.214675 -0.214567 1
7.850855 -0.545071 0.990386 1.68057 1
1.804387 9.523533 6.279229 8.041286 1
7.517076 3.479716 -0.438438 6.883858 1
1.819916 1.73434 -3.511295 4.185671 1
2.180752 1.069925 -7.958345 -6.658251 1
0.660711 2.458927 -3.677377 -1.234391 1
3.399915 1.566959 4.419388 4.725668 1
1.962505 6.674996 -5.765019 4.98052 1
7.459674 -1.773335 -3.322504 -0.022596 1
0.152347 -4.45485 1.280069 -1.557924 1
1.424887 -0.132513 1.082259 -1.738121 1
1.192064 1.004025 0.68991 5.596897 1
0.872222 6.264231 0.388581 -7.399043 1
-8.846843 7.096937 7.892442 2.312982 2
0.936682 -4.643386 -2.935729 -1.415289 2
0.063916 5.535577 -7.307784 2.890396 2
-0.741085 4.190066 -1.555437 -8.434558 2
0.509745 0.734367 -3.301097 -3.439277 2
-1.109881 -4.763155 1.994896 -0.989519 2
-11.129808 16.511798 -5.542647 5.471246 2
-1.006241 6.424032 -2.222503 3.682548 2
1.325518 -2.154527 1.855613 -2.945051 2
5.181578 -4.069766 -1.892148 3.377888 2
-6.957113 -7.011331 4.794231 4.380427 2
8.244805 6.350285 3.009803 -11.081951 2
1.789243 1.996355 3.107835 -3.355278 2
-6.424769 -1.089433 -4.034909 3.292622 2
-10.242071 1.160517 -8.755709 -8.492731 2
5.160188 5.540383 -3.316874 3.064302 2
0.51485 -0.4343 4.029929 -0.466579 2
-11.954273 -2.255421 -2.871783 -1.434654 2
6.675428 -2.724688 2.503128 -2.769402 2
-0.242483 -8.094236 1.570708 4.928265 2
9.177091 -0.038084 4.725703 -7.515977 3
-0.504548 8.867893 1.964328 -3.102325 3
-0.969418 -8.681419 -6.959953 0.204218 3
-1.383711 -0.856194 3.13867 0.7276 3
4.943816 2.009558 -2.435138 -4.719855 3
1.75065 -2.304628 -3.239935 -5.814543 3
-5.163481 -5.353566 -5.484758 -0.721797 3
-5.333829 2.317015 2.640613 1.430676 3
0.023588 -2.177839 -4.33855 1.168994 3
6.727314 0.790378 3.239815 -0.144955 3
14.695328 11.724705 -0.460831 -6.307479 3
3.582387 5.179356 -1.988368 -0.122139 3
-4.546569 2.319673 -12.983983 -3.500215 3
-4.759622 2.468159 -0.346518 -0.700205 3
-4.379188 0.328367 3.495845 -6.660773 3
-4.406806 -1.661139 5.974748 5.140938 3
-0.589138 -3.501731 9.286282 -1.19754 3
3.266892 4.924009 -8.132679 -3.759175 3
3.414909 0.905036 -2.007488 7.347814 3
2.7762 0.614857 -7.204555 -2.061982 3
2.100809 -4.301449 0.121535 2.375843 4
-7.247144 2.830899 1.924117 -3.040632 4
1.610049 -6.311861 -4.138563 -10.145397 4
7.61599 -7.892389 -2.885354 -6.757384 4
-0.225228 3.520185 -2.73631 3.379456 4
-2.324551 -12.134717 -2.57448 -4.026755 4
2.487997 2.361768 -4.775346 8.663226 4
3.200843 1.446356 -3.253315 -4.408353 4
-2.652832 -10.771308 -7.578151 1.209741 4
-3.719885 0.023728 -0.704881 -4.608966 4
4.975715 -9.628157 4.548929 -6.421724 4
-11.049025 15.835177 3.86058 4.129204 4
-1.157246 4.064036 -1.245118 5.986055 4
11.191246 1.025479 -2.31255 -10.096235 4
-1.188297 7.871005 -5.310565 1.514971 4
4.092377 -3.998799 1.950441 2.203124 4
8.515941 -0.070032 -8.829676 1.429024 4
-9.429054 0.972025 -10.269827 -1.815199 4
-2.679133 -2.421564 -0.923965 4.43263 4
1.842095 8.898593 -6.083051 -0.784755 4
8.326225 8.238536 -2.732066 2.458352 5
-7.417732 0.56462 -4.606126 -1.970876 5
5.698314 -5.011204 -0.543605 0.634005 5
6.925716 -1.114264 -1.463228 4.844635 5
-6.659637 1.439344 -5.601541 0.14506 5
0.472088 2.527446 1.859413 -0.725825 5
-6.002148 3.585178 0.930229 1.573904 5
-6.810596 -1.423369 -4.113502 5.127242 5
1.124318 0.557361 2.975131 8.35408 5
2.206887 -0.28757 5.377477 1.010382 5
0.509123 -1.361477 0.337142 10.305895 5
3.351648 2.104618 8.014025 5.92694 5
-8.271408 -9.208953 -1.22718 2.604176 5
-8.046082 -2.578434 -0.53086 -0.870957 5
0.504962 0.716548 5.008391 -2.255211 5
4.046822 8.129599 -5.362161 -6.051061 5
-3.828385 -10.916894 -1.352762 0.353694 5
-9.665269 1.446531 -5.21342 0.482339 5
-5.270166 1.426285 -2.913052 4.550328 5
-1.103156 3.376158 6.631483 -2.607586 5
3.036264 6.15883 -0.040836 -1.815619 6
-7.189862 -8.609646 -3.866028 8.330926 6
3.20461 -0.009924 -4.997577 4.397204 6
2.442558 -5.798236 1.419855 9.14118 6
-2.709772 -4.651269 0.059756 1.12859 6
-6.108926 -8.229212 -3.065194 5.581683 6
-7.902028 -2.022707 -3.942061 -0.315108 6
2.563312 -4.645681 6.205189 2.113 6
-6.495111 -1.564206 7.133582 -3.04304 6
2.731679 -5.727668 4.94557 -2.387404 6
-1.5231 3.193628 3.552642 -2.508956 6
1.441918 -2.253915 1.553933 -1.750419 6
-1.373996 -1.23189 -0.581245 -3.402885 6
-7.053472 -4.322162 -5.822167 0.317363 6
-5.088208 -6.977776 -1.743474 -4.127099 6
-4.465144 -2.276004 2.50319 4.223273 6
1.256319 1.497544 -9.224576 2.035665 6
-0.35648 0.464731 8.524109 -4.719573 6
6.645533 -1.088474 5.896408 -2.967346 6
-1.902294 -3.225438 -4.96739 1.078025 6
8.776545 2.889821 0.934328 -3.249766 7
-6.765147 -1.692846 1.297603 -1.678541 7
-0.262007 -2.974368 -6.168824 -5.51486 7
-2.664278 3.047416 -6.750278 -3.795512 7
5.834829 -1.333011 0.176118 -4.553082 7
-0.107186 4.035976 -2.364329 -1.350783 7
-4.65708 -3.698779 1.72376 0.712166 7
1.620899 -4.249814 0.789881 3.855547 7
2.490737 4.527217 2.963478 -6.173218 7
-6.263427 -10.506842 -0.166343 -5.895512 7
2.582406 -10.880911 -1.373402 -0.458613 7
-2.562316 -0.132455 4.994121 -2.180739 7
4.372526 1.999856 -4.091342 -5.854496 7
-0.353463 -2.803584 -4.151971 -4.321388 7
-5.946116 -5.670579 -0.466061 3.428446 7
-8.467653 7.126286 -7.257562 -7.576647 7
-1.100116 -6.204957 -0.860502 9.460449 7
-4.140595 1.206139 1.202861 -5.721966 7
-4.068182 -12.638281 12.871963 2.068083 7
-5.958149 -5.473633 2.83973 2.186307 7
-8.212245 5.647007 -3.949876 0.479105 8
0.697565 0.088821 -2.94998 7.155942 8
5.940457 -10.800211 -2.003986 3.673035 8
0.160312 0.445492 3.267653 4.338504 8
-3.14534 1.633746 6.30287 1.579931 8
1.271288 -5.045307 -0.102331 6.445926 8
2.580245 -5.023675 9.850114 0.499806 8
5.243412 5.328187 4.189042 2.640529 8
-8.926028 -0.555803 -0.349932 3.58962 8
5.117125 -0.962316 -7.808523 -5.296898 8
-5.214688 -10.751461 -2.100137 -0.081164 8
2.634728 -1.588845 0.136206 4.706336 8
0.69018 -9.726766 -0.940788 -11.873647 8
-7.548879 1.414925 -4.236313 3.888938 8
-3.258035 -4.873797 -1.065849 -3.115004 8
-1.591067 -1.503583 -6.871385 -6.193185 8
-2.303308 -5.11462 -4.900689 -9.299679 8
-1.575781 6.947511 -1.78197 -4.724943 8
0.555238 4.519152 -5.656417 0.064908 8
-4.465849 -5.487999 -12.302508 -3.252879 8
-3.193609 -5.050749 6.702889 -14.113841 9
3.564664 -5.597138 -2.825044 1.910311 9
-3.704958 -0.035799 -0.250982 -7.440189 9
1.278881 -4.889474 1.107646 -2.23555 9
9.793758 0.472035 4.007739 -5.330096 9
-4.650333 -2.101065 -4.978627 1.517345 9
1.139103 -9.796753 5.00333 -3.483285 9
2.158233 4.147323 -4.617939 -1.357541 9
-5.050366 -9.518968 -4.883688 -6.291141 9
10.25031 -5.280081 -3.066532 -3.528121 9
4.093349 -10.535694 -7.627686 0.618876 9
-4.460688 1.18399 -5.230008 2.671374 9
5.681579 -0.109613 1.349249 2.498227 9
-4.244511 -3.871149 -1.68788 -2.87348 9
-1.492635 -12.240057 -6.395612 2.733649 9
-3.47777 -9.934302 -0.646921 1.174185 9
-0.338936 -3.337347 -2.280963 3.023954 9
1.994439 -4.319096 -4.279656 -5.350578 9
-1.508631 -8.36067 7.958357 4.746245 9
-0.192535 -2.181433 -3.736603 -3.845455 9
-1.80709 5.7902 -1.217472 5.115846 10
5.502646 3.005876 -5.29444 0.145494 10
-5.566286 2.585321 3.091357 -0.135382 10
0.783369 2.993445 0.505408 -6.53618 10
-0.007094 6.325717 -3.687471 -5.583037 10
-2.590512 -3.63337 -1.254287 5.76732 10
3.644344 -1.686581 -4.302088 2.670573 10
-2.583171 -3.888515 -10.053426 3.409683 10
2.002776 6.39079 -8.52187 0.949362 10
-6.800964 -8.710385 0.691448 0.509199 10
-6.73939 5.505348 -5.614103 1.424828 10
-3.950565 -10.36892 1.639961 3.039953 10
0.425135 1.740713 -6.541372 -0.409226 10
3.181025 -7.376469 2.710173 4.844214 10
-4.200267 3.7908 -1.013482 5.186592 10
4.917107 -17.956077 2.605506 -3.520124 10
-3.567126 6.277111 -7.284534 1.913346 10
-4.268491 7.226398 5.97047 -7.29929 10
-8.206797 -5.795865 0.55609 6.740381 10
-10.775827 -3.299468 -3.387737 6.582857 10
6.181539 5.643015 -1.397594 0.03747 11
8.229205 0.665187 -0.039374 -4.666115 11
8.06476 -1.754308 -3.933301 -1.934772 11
-6.165881 5.422376 -1.595473 -1.128262 11
-10.835423 5.616396 1.121089 0.660633 11
-5.617649 -2.615704 -2.166838 -3.455997 11
4.253679 1.464477 -5.020691 1.154864 11
-2.293626 4.3359 -4.630845 0.728168 11
0.110775 -4.809348 -4.402611 -5.899264 11
8.374005 9.727935 -1.597382 -6.449728 11
8.935238 12.64065 -3.481835 -4.081792 11
3.451528 2.539934 -2.44254 -0.423378 11
4.368493 2.650644 -0.490747 0.490594 11
4.199331 -10.012596 -3.004051 2.573922 11
0.651461 1.484774 -3.282623 -7.87231 11
-5.993163 6.731567 1.040257 0.494585 11
5.388959 -4.64374 4.909015 -1.3836 11
-0.079974 1.318249 3.106575 -6.020083 11
0.135529 11.562039 3.039122 -5.978501 11
-0.127187 -1.998245 1.281608 -5.333645 11
5.510849 -4.020874 5.229962 -1.367644 12
-0.912294 1.737232 1.161509 -0.90418 12
4.432141 2.719721 -1.885349 -4.981631 12
-4.675673 -9.052974 -8.099471 -1.181803 12
7.178331 0.530139 1.439745 -2.80013 12
