-0.428875 -0.331523 0.522284 -3.105052 1
7.607809 2.020581 10.445181 0.103796 1
3.308106 1.136957 1.037462 0.455702 1
4.839221 4.605822 3.874556 -12.090617 1
2.813308 2.732874 -0.209344 0.39247 1
-0.09296 1.042429 1.429972 -3.779677 1
5.757623 -0.76834 5.771543 2.200418 1
4.566786 8.122672 2.494969 -3.388124 1
-1.032649 5.970205 11.693487 8.098832 1
2.60648 4.732007 3.784552 6.859711 1
5.796912 -2.934348 3.239718 -3.418927 1
2.561171 0.479715 12.620197 3.882232 1
9.409894 3.426238 2.006568 1.558506 1
-2.319206 8.184801 -1.431582 -4.474598 1
-0.012921 1.990326 -0.641179 -2.482995 1
-13.819311 -2.115391 -3.236685 -0.35134 1
3.063532 1.751559 6.647728 -1.793526 1
-4.484618 14.696409 -1.357658 4.303396 1
-0.024731 9.323096 3.124793 2.755238 1
3.814417 -2.345003 2.304933 -5.141501 1
-1.910461 0.421752 4.489319 4.959198 2
3.13059 1.490753 -7.380572 1.661342 2
5.864664 -5.163452 -4.47992 -9.514043 2
-5.712706 -8.415088 -9.834049 -3.734393 2
15.445288 7.162473 -2.394634 -8.336775 2
0.719717 3.911052 -1.344139 0.113608 2
-7.306589 8.060269 -3.428201 7.549644 2
-4.587878 -8.679131 -5.229783 0.491356 2
-0.188294 2.462741 0.910126 3.528892 2
-1.459849 -7.349782 1.092445 4.429957 2
1.312703 1.935593 -3.515279 6.90707 2
6.052614 -1.992462 -1.971941 2.379421 2
-3.175618 -7.691899 -4.045221 1.577021 2
7.821283 3.404095 -4.003814 1.78351 2
-1.917126 -2.336384 -6.30025 -0.492249 2
-0.006094 6.26031 -2.636355 3.898301 2
-13.812543 -0.139095 -4.92207 2.324729 2
8.359205 -6.255515 -4.173585 -0.623145 2
-0.306356 -3.771237 -2.896563 -7.69195 2
-3.404106 8.980985 -1.504336 -1.359649 2
7.599411 3.671121 -1.490254 7.159087 3
-3.290673 2.172627 0.890284 0.80393 3
-6.180675 -1.160101 -0.491226 0.838043 3
-7.593248 3.92641 -0.062686 8.836415 3
-13.373236 4.090109 2.888427 4.428931 3
0.953835 8.322618 -0.717182 10.627238 3
2.083761 -6.033905 4.152977 2.051535 3
-7.385827 0.295585 9.1397 -1.20606 3
-2.505255 4.492231 -8.730461 0.029 3
-0.479637 4.262603 -0.196784 -2.414518 3
-4.237114 8.607533 3.257193 3.315734 3
5.826112 -3.37704 4.589954 11.57564 3
0.38934 -2.246882 -2.876323 -0.093225 3
-5.061888 -4.147786 -0.115133 7.24566 3
10.297447 8.412628 -1.858021 12.350732 3
11.018715 2.522363 1.01319 -0.768257 3
-6.590612 -1.48026 -10.07132 5.733003 3
-3.242331 7.170314 11.155271 -0.093932 3
2.158327 2.989533 5.203517 -1.64946 3
-1.487083 7.346985 2.482555 -1.481508 3
0.047759 -1.880741 1.425268 -1.746389 4
-1.750378 3.748426 2.252892 2.394994 4
-2.879099 4.232502 -3.368119 -7.842122 4
1.498517 -6.899637 3.301447 -10.649103 4
-4.967726 2.635512 -4.977878 -1.901296 4
-8.614739 -3.83022 -7.799799 -7.406029 4
-5.192693 -1.415723 -3.489584 -3.804686 4
1.641605 13.384162 1.977064 -1.037638 4
-5.735968 -3.274065 5.366864 -14.282094 4
-5.906707 -10.063555 -5.436754 -2.312058 4
-8.031053 -6.759366 6.453274 0.69655 4
1.294052 3.337054 -0.151937 -6.464296 4
0.766959 0.257207 -1.854832 -0.409944 4
-1.242268 2.103577 -3.682352 11.274252 4
-7.530432 -6.075274 5.579044 -2.668378 4
-2.720483 -0.897792 -3.197155 -9.208668 4
-0.476 -2.08675 0.891601 -4.019723 4
3.571172 7.438115 -5.287987 -5.461846 4
-2.588627 -6.917372 -4.52332 8.561768 4
-1.817024 -4.54103 -6.639471 1.708466 4
3.370602 -5.420346 4.041835 -4.08859 5
-11.239951 -7.171097 -4.18308 -3.428169 5
-2.589846 11.096309 2.147008 -1.223791 5
-8.279236 0.625133 -5.418037 -2.357062 5
-5.683201 9.945312 -2.968554 -0.386966 5
1.382642 -3.40064 5.908667 1.623942 5
-10.781082 -7.198271 -5.355653 -1.781502 5
0.083658 2.881467 6.147583 0.246022 5
-2.927088 -1.524116 0.972664 -13.016072 5
11.460596 -2.86073 -2.371814 -3.962393 5
-6.039702 -3.706684 0.356068 -7.445621 5
-1.367328 1.687518 4.224228 4.074426 5
1.634178 -2.907878 -1.669072 -7.01329 5
0.825275 -4.052746 5.635932 -8.736331 5
1.237585 -2.37647 -10.669344 5.430249 5
-6.828775 -2.240157 -3.416006 -7.121766 5
-8.839723 -4.122764 -5.358131 -3.35033 5
4.125124 -1.892721 -2.460667 1.871849 5
0.107834 8.233721 0.620422 -6.502484 5
-5.01905 0.223229 -6.883689 -0.376744 5
-4.865085 6.60364 5.787021 8.70521 6
-4.490014 9.513997 -13.713439 4.062944 6
0.210152 -2.439776 -5.147991 -4.927695 6
2.030153 0.27025 -0.030458 -5.265456 6
6.30794 -5.497361 -4.39703 2.680422 6
0.187849 7.023459 0.999704 -0.817529 6
1.657806 -9.728822 -0.58531 -3.038878 6
