-2.048188 6.149684 -4.89452 -1.429506 1
2.984589 4.699777 -6.392508 -2.853593 1
4.243502 -0.057838 4.018115 -3.419618 1
-7.746952 -4.34387 -3.482955 -4.290737 1
2.045385 7.021843 2.362092 -4.193828 1
-3.856903 -3.480098 -1.41571 -11.445655 1
5.546357 -0.016855 2.203718 4.839114 1
1.598545 -7.894338 2.310589 -0.373686 1
-3.892624 -1.282236 -4.028079 -11.26559 1
-0.8944 -0.128974 -4.691868 -2.677037 1
-2.895346 -2.216421 2.478031 1.808338 1
-1.884142 -7.809539 -3.441704 -2.720868 1
2.824071 8.724322 4.299563 1.654671 1
-0.391325 7.490119 5.679779 -1.158641 1
4.384604 8.711178 3.22427 -1.890686 1
1.939871 5.626726 4.690437 -3.174468 1
6.425143 -0.882704 -1.240498 1.285075 1
8.310968 -6.254819 -3.99058 -1.598108 1
-1.420984 2.986125 4.305908 -0.94881 1
-1.641972 2.445053 -1.494189 -3.882474 1
-8.531664 -3.444417 3.514134 -1.649391 2
-5.012721 -2.607595 -1.126575 7.023633 2
-13.541358 4.808522 -0.04717 8.073943 2
-10.360315 0.860937 -7.220732 10.636807 2
1.613544 -0.641212 -1.025882 -4.471967 2
-3.418623 0.073502 -0.814701 -0.521984 2
4.862006 4.754438 -1.892167 1.791704 2
-11.517039 -4.853737 0.938167 -2.484421 2
-12.996007 -3.894318 5.024296 -7.551677 2
-7.943028 -7.063136 0.827102 3.806097 2
-4.048339 4.861068 -3.0093 5.263095 2
-14.436446 3.822706 -7.274217 -1.978427 2
-0.445967 1.510693 -3.969828 -9.815522 2
-8.842491 -1.021338 -5.830235 -4.949357 2
-4.078012 -1.195067 1.663368 1.271551 2
-6.949571 -6.594405 -4.502433 0.817801 2
2.363964 -5.641762 -1.117687 -1.820515 2
-3.414498 -2.346852 -2.355077 6.235838 2
-6.571396 -4.165578 -4.961685 -8.493078 2
-2.390175 -0.571734 -5.854709 -3.771793 2
1.517554 -1.103315 -4.018768 -8.230538 3
-7.270972 -6.592035 -8.574609 -2.847913 3
0.627438 -3.675421 -6.013372 14.364756 3
-0.011681 -6.444533 -2.543305 -4.336459 3
-5.954707 -5.735373 -5.54786 -8.206433 3
2.539738 4.122485 -4.606537 -0.806647 3
-4.753397 -1.746981 3.455883 -4.494779 3
-7.390813 -7.680066 2.132995 -11.672636 3
-6.663343 -4.925488 -10.054025 -8.278826 3
0.98792 -4.733766 -6.044152 -4.930099 3
1.803187 -1.551938 0.029998 -16.150189 3
-0.408201 -1.066115 5.146934 -6.178607 3
-1.157086 -3.026295 5.079167 -1.693036 3
-7.996016 -6.10248 -8.474461 -9.032012 3
-4.884491 0.761214 -8.087683 -4.242776 3
-6.603471 -4.305427 3.899529 -7.448708 3
-0.547149 -11.312762 0.798212 -5.910325 3
-0.015783 2.071076 -5.438489 7.555293 3
-2.531538 -6.209852 4.344134 -8.515927 3
-9.483462 -7.945264 -2.283869 0.155271 3
-0.447022 -1.236704 -7.39509 -4.159044 4
1.898833 1.589139 -0.379324 2.218807 4
-4.164648 -2.943098 -9.242116 -1.616546 4
2.798001 -6.637213 2.054333 1.256029 4
-1.748868 -8.278228 -0.535348 -3.677367 4
4.701476 7.579266 2.920568 -2.562448 4
-1.975761 0.624809 0.767619 1.774796 4
3.356034 1.836545 -3.267955 1.50398 4
2.680434 0.485159 -2.109319 1.910846 4
-5.086354 9.24283 3.181251 -5.551464 4
4.118856 3.324589 4.801882 0.285757 4
4.730436 -0.034078 9.924856 -1.261141 4
-0.488483 -2.762356 -4.477221 -5.024267 4
10.155941 8.666196 -3.832098 0.520781 4
-7.240855 4.477994 -3.492883 1.870095 4
0.836588 -5.921418 10.385405 2.034163 4
7.6529 7.056524 5.887548 0.642321 4
-2.168593 2.466746 -6.138468 1.565532 4
-4.032677 4.851616 1.403722 -12.997634 4
2.805476 -9.043736 9.393707 -1.529191 4
1.206664 -1.059147 -4.362062 -13.221712 5
-5.359845 0.335024 -1.795414 -9.093856 5
-5.261255 -0.250501 0.271874 -5.541683 5
5.617331 -5.021541 -9.229098 0.763444 5
-5.924425 -10.753444 2.746914 -7.468023 5
-6.524038 4.937896 0.294685 1.940409 5
2.143693 -6.777572 6.739286 -7.873931 5
-10.421904 0.605207 -0.726234 1.684662 5
-13.053676 -4.877369 -3.407643 2.20903 5
-2.211196 -1.839262 -2.575692 2.105597 5
2.532247 3.48819 -7.41596 -0.358633 5
0.071265 1.920212 4.28905 -1.813467 5
1.243019 1.09372 -2.436537 1.453495 5
3.090505 -1.13675 -3.454118 -1.721463 5
1.380081 4.379404 4.152826 -0.528194 5
4.919407 -12.732488 -0.358963 4.3208 5
5.520247 -6.60482 -6.278612 -3.639921 5
-0.251913 -8.399889 -1.442578 -3.234057 5
-3.885951 0.81898 0.381054 -3.528752 5
7.080578 -0.456483 0.660197 12.191699 5
-8.67065 -4.025844 6.273061 -0.115349 6
-8.975926 2.299601 -0.936728 -1.759012 6
-1.814847 -4.713939 -2.156209 -2.165913 6
-5.809878 -3.743367 3.627796 2.269421 6
-6.838749 -2.489184 7.808165 -12.765396 6
-2.169515 -0.898472 2.298708 -3.889674 6
5.361712 1.337203 1.34485 -3.981854 6
5.967976 -2.904154 -4.587641 -9.768674 6
-0.3016 7.715525 6.474998 5.690077 6
