   -8.853635     8.423442     1.854862     4.571303      1
   -1.837510     1.147973    13.138696    12.654479      1
   -1.012115     3.876630     6.309540     1.829556      1
   -1.404872     0.942933     4.412053     4.480524      1
    5.553699    -2.541824     0.048153     1.267959      1
   -7.373139    -1.648714     3.115666     9.350505      1
   -0.907862    -2.321113    11.752027     1.769463      1
    6.161584     0.698576     5.682156    -1.261314      1
    5.703108    -2.740977    -6.996045    -5.630211      1
   -7.475832     1.393901     1.370480     7.798112      1
   -3.064836     5.674372     0.859008    -6.771395      1
   -0.375722     0.568494     2.200071     9.258762      1
    5.718309    -1.756988    11.562200     3.741241      1
   -1.009626     2.158840     3.322686    -1.361995      1
    3.501647     8.162969    -3.726442     7.953685      1
    4.595285    -0.162528    -7.614634    -1.414073      1
   -1.349101     1.020551    -0.052822     8.380540      1
    5.696550     6.270828    -4.675645     5.814334      1
   13.942306   -10.637143    -3.020172     2.586622      1
    4.749949     6.970416     2.956747     0.267018      1
   -1.896532    -1.839723    -3.699279     3.137007      1
    7.453676    -3.102961     2.490418    -1.304506      1
    2.090359    -0.256050     6.621136     1.824222      1
   -1.519184     4.435561    -0.288452    -2.608387      1
   -5.782201    11.281701     0.219741     3.670187      1
   -3.935010   -10.166423     4.757051    -3.589993      1
   -7.308350     7.143862     4.883880    -1.559861      1
   -4.297495     4.276964    -2.879120     7.096263      1
   -5.411170     2.405640     0.626345     0.585429      1
   -4.709334     8.079185    -4.578928     0.285379      1
    4.576572     2.559153     0.206651     2.001860      1
   -5.124855    -3.491844     6.006503    12.518312      1
    4.944273     8.860115     4.073708     0.136995      1
   -8.539767    -1.673344     7.953478     6.340297      1
    2.072244     5.279934    -1.601257    -2.139042      1
   -4.896931     8.782862     2.966931    -6.916413      1
    0.578409     8.999103     7.641873    -3.252292      1
    0.972099     1.969156     2.179232     3.237571      1
   -1.129049    -0.181784     4.483287     2.823263      1
   -0.655933     4.811592     5.983317     1.216803      1
    1.245224     7.478498    -3.346814     7.586704      1
   -1.551768     9.968736    -2.421720     3.458070      1
    0.457132     6.298745    -5.339883     4.138664      1
   -5.157480     2.215735     3.647006     5.183320      1
   -3.159660    -1.100837     0.459831     8.774698      1
    2.795174     5.044778    -0.350129     0.864698      1
    4.168578    -2.856792     1.981176    -1.909580      1
    1.383668    -0.002298     4.320622     4.355475      1
   -0.521370     9.793582    13.856559     1.035725      1
    2.990625     5.094701     6.520010     4.123333      1
    3.227634     2.489588    -3.152182    -3.981210      1
    2.376897    10.195583    -0.692422     1.442477      1
   -0.796971     5.015039     6.659114     4.800682      1
   -1.443112    -3.523801     3.578506    -0.498200      1
   -0.956626    -4.044669    -4.910192    -5.079759      1
    5.656693     2.129846     1.126203     5.064080      1
    8.923479     3.043005    10.428013     5.088711      1
   -0.719502    -0.763069    -6.651125     2.646411      1
    0.386121     0.192410     5.516777     8.360514      1
   -0.076005    -0.343628     4.693592     2.527847      1
   -1.115730    -0.550102    -4.754336     6.553712      1
    3.183593    13.586965     0.582184     4.153029      1
  -10.414044     6.400649     2.081535    -3.702625      1
    3.882357     0.821720     3.235554     4.443854      1
    1.819845     4.403393     5.888791     6.969551      1
   -3.376623     5.112717     6.316177    10.943346      1
   -2.153900     2.160365     4.596486    -0.064282      1
    4.006413    -1.537605    -2.819909     7.318844      1
    0.374226    -4.235414    -4.552257     5.374398      1
   -0.273488     1.990923    -6.952190    -2.260034      1
    3.343584    -3.402102    -0.965195     2.800886      1
   -4.830998    -2.760436    -2.772890     4.981658      1
    2.714073     4.385792     3.345574    -0.691568      1
   -4.571944    -7.865634     4.664149     2.475025      1
  -11.336872     1.189209    -0.394108    -6.931185      1
    0.961707     7.842297    10.267307     8.363015      1
    3.854083     8.920598     4.245579     1.251255      1
   -0.266997     3.352830     4.257035     3.685577      1
   -0.034323     7.621352    -0.946098    -0.966578      1
    2.058102     9.056805    -5.558474     2.761523      1
    5.917202    -2.820653    -2.411199    10.692179      1
    6.000302     1.171026    -7.134132     5.817630      1
   -4.361770     1.560279    -3.783963     0.888628      1
   -2.483349     8.294158     0.772360     3.617693      1
   -4.390635    -3.344688     4.788681    -1.597165      1
   -1.619188   -11.042141    -7.007884    -3.589207      1
    5.956713     7.556896     1.690097     5.931406      1
   -0.295629    -1.851055    -8.579892    -2.410699      1
   -0.930685    16.616386     2.920030     5.027906      1
   -2.029060    -4.394702     6.157036    -0.154982      1
    2.920547     2.908852     0.166174     2.061846      1
    1.652266    -7.663546    -3.316033     1.854579      1
