    5.652981    -6.928767     6.123370     1.676474      1
    1.506255     5.979064     5.109387     1.112715      1
   10.405833     2.625367    -1.284257    -4.705207      1
   -1.164873     1.089393    -0.515884     4.410818      1
   12.032942     5.446409     5.797785    -1.921456      1
   -1.231852     0.252125     6.056714     1.487013      1
    5.946064     0.033651     3.079159     1.822182      1
    1.196367    -3.921478     6.920536    -0.956432      1
    3.263918     2.477428     4.430178     0.791429      1
    6.021570     1.421581    -7.375987     5.190045      1
    5.041155     0.686800     6.371383     4.308819      1
    7.236109    -1.678008     1.676824     7.312183      1
   -0.003281     1.956051    10.529571    -2.346434      1
   -1.276478     1.688308    -0.582255     0.191675      1
    6.146450     2.559555     4.607817     7.715176      1
    9.631476     0.051316     3.435358    10.703332      1
   -5.318662    -0.864218     1.419963     6.706137      1
    0.267141    -6.067861    -2.623928    -3.414845      1
   10.741062     0.357064    -0.928025     4.934890      1
   -0.488543     0.001511     4.497397     1.788067      1
   -3.578609    -4.003022    -3.188430   -10.474878      1
   -1.825171    -8.185955    10.201651     1.796764      1
   -2.714050    -3.674816     0.302301     1.425037      1
    1.624200     0.157697     5.254237    -2.806157      1
    0.400488    12.913197     6.081359     8.203407      1
   12.316766     1.401261     3.461314    -0.211469      1
   -0.041349    -1.277553    -4.257588    -1.060649      1
   -6.959420     2.174041    -0.379741    -3.500342      1
    5.838430    -2.798414     6.789204    10.427701      1
    2.328868    -1.080757    11.165813     1.745309      1
   -1.975261    11.054412     4.647423     5.516013      1
    6.560605    -0.152195    10.691116    -0.251099      1
   -1.102864     9.409129     0.339105     6.171389      1
   -3.593259     1.998688     6.614937     4.293645      1
    4.474764    -0.570392     6.304196    11.156076      1
   -2.832048     0.987629    -0.198442     5.993979      1
    3.816025    -1.375160     3.441649     3.895577      1
    4.993595    -1.142969    -3.817338    -4.023632      1
   -2.961839     5.164839     7.438701    -3.144298      1
   12.034396    -2.382884    -5.791055     7.709325      1
   -2.123249     3.323396    -2.659140     1.781165      1
    2.828188    -3.891749     3.268199    -1.135818      1
   10.744383    -5.967184    -3.247760     2.301620      1
   -7.909050     4.133468     1.638948     1.463791      1
    2.324702    -6.324321     1.240809     0.557061      1
    0.223806    -1.497328     7.678929    -5.116693      1
    5.565162     0.974621     7.231255     0.042551      1
   -1.092669    11.377675    -1.077830     0.702053      1
    5.227622    -6.598896    -4.161529     7.213085      1
    4.746497    -0.677705     1.532662     9.053376      1
    4.726397    -0.966884     2.408858     0.106295      1
    3.270323    -6.483450    -0.885769    10.007586      1
    3.490223     2.324252    -0.199111    -2.032668      1
   -6.841652     3.334764    -3.446247     4.029595      1
   -8.122567     2.916414     4.739892    -3.431540      1
